ts_code,name,industry,list_date
002778.SZ,中晟高科,环境保护,20160106
002588.SZ,史丹利,农药化肥,20110610
601567.SH,三星电气,电气设备,20110615
002783.SZ,凯龙股份,化工原料,20151209
002605.SZ,姚记科技,互联网,20110805
002594.SZ,比亚迪,汽车整车,20110630
300239.SZ,东宝生物,生物制药,20110706
002593.SZ,日上集团,钢加工,20110628
002596.SZ,海南瑞泽,水泥,20110707
002734.SZ,利民股份,农药化肥,20150127
002626.SZ,金达威,医疗保健,20111028
002600.SZ,领益智造,元器件,20110715
002601.SZ,龙佰集团,化工原料,20110715
002597.SZ,金禾实业,食品,20110707
002598.SZ,ST章鼓,机械基件,20110707
300242.SZ,佳云科技,互联网,20110712
300258.SZ,精锻科技,汽车配件,20110826
300241.SZ,瑞丰光电,半导体,20110712
601901.SH,方正证券,证券,20110810
002607.SZ,中公教育,文教休闲,20110810
002602.SZ,世纪华通,互联网,20110728
300243.SZ,瑞丰高材,化工原料,20110712
300244.SZ,迪安诊断,医疗保健,20110719
002603.SZ,以岭药业,中成药,20110728
300248.SZ,新开普,软件服务,20110729
300250.SZ,初灵信息,软件服务,20110803
300246.SZ,宝莱特,医疗保健,20110719
002620.SZ,*ST瑞和,装修装饰,20110929
603456.SH,九洲药业,医疗保健,20141010
300251.SZ,光线传媒,影视音像,20110803
002627.SZ,三峡旅游,旅游景点,20111103
002911.SZ,佛燃能源,供气供热,20171122
002608.SZ,江苏国信,火力发电,20110810
300254.SZ,仟源医药,化学制药,20110819
300256.SZ,星星科技,元器件,20110819
300255.SZ,常山药业,生物制药,20110819
601636.SH,旗滨集团,玻璃,20110812
300260.SZ,新莱应材,机械基件,20110906
300252.SZ,金信诺,通信设备,20110818
002830.SZ,名雕股份,装修装饰,20161213
002717.SZ,*ST岭南,环境保护,20140219
603197.SH,保隆科技,汽车配件,20170519
300265.SZ,通光线缆,电气设备,20110916
300267.SZ,尔康制药,化学制药,20110927
300259.SZ,新天科技,电器仪表,20110831
300303.SZ,聚飞光电,半导体,20120319
002629.SZ,仁智股份,石油开采,20111103
300284.SZ,苏交科,建筑工程,20120110
601908.SH,京运通,电气设备,20110908
601886.SH,江河集团,装修装饰,20110818
300269.SZ,联建光电,元器件,20111012
300261.SZ,雅本化学,农药化肥,20110906
002611.SZ,东方精工,轻工机械,20110830
603518.SH,锦泓集团,服饰,20141203
300268.SZ,佳沃食品,农业综合,20110927
300263.SZ,隆华科技,专用机械,20110916
300294.SZ,博雅生物,生物制药,20120308
002616.SZ,长青集团,环境保护,20110920
300270.SZ,中威电子,IT设备,20111012
601677.SH,明泰铝业,铝,20110919
002612.SZ,朗姿股份,服饰,20110830
002624.SZ,完美世界,互联网,20111028
002745.SZ,木林森,元器件,20150217
002641.SZ,公元股份,塑料,20111208
002617.SZ,露笑科技,电气设备,20110920
300266.SZ,兴源环境,环境保护,20110927
601669.SH,中国电建,建筑工程,20111018
300274.SZ,阳光电源,电气设备,20111102
601100.SH,恒立液压,工程机械,20111028
300729.SZ,乐歌股份,家居用品,20171201
300283.SZ,温州宏丰,电气设备,20120110
300275.SZ,梅安森,工程机械,20111102
002628.SZ,成都路桥,建筑工程,20111103
002625.SZ,光启技术,航空,20111103
603686.SH,福龙马,环境保护,20150126
002623.SZ,亚玛顿,玻璃,20111013
601225.SH,陕西煤业,煤炭开采,20140128
002637.SZ,赞宇科技,日用化工,20111125
002636.SZ,金安国纪,元器件,20111125
601555.SH,东吴证券,证券,20111212
300278.SZ,华昌达,专用机械,20111216
002634.SZ,*ST棒杰,服饰,20111205
002640.SZ,跨境通,互联网,20111208
002631.SZ,德尔未来,家居用品,20111111
002633.SZ,申科股份,机械基件,20111122
300276.SZ,三丰智能,专用机械,20111115
603001.SH,奥康国际,服饰,20120426
601800.SH,中国交建,建筑工程,20120309
002635.SZ,安洁科技,元器件,20111125
300293.SZ,蓝英装备,专用机械,20120308
002632.SZ,道明光学,塑料,20111122
002648.SZ,卫星化学,化工原料,20111228
300279.SZ,和晶科技,元器件,20111229
002646.SZ,天佑德酒,白酒,20111222
002639.SZ,雪人集团,专用机械,20111205
002645.SZ,华宏科技,专用机械,20111220
300285.SZ,国瓷材料,陶瓷,20120113
300281.SZ,金明精机,专用机械,20111229
601928.SH,凤凰传媒,出版业,20111130
002673.SZ,西部证券,证券,20120503
002638.SZ,勤上股份,家用电器,20111125
002647.SZ,仁东控股,多元金融,20111228
300286.SZ,安科瑞,电器仪表,20120113
300295.SZ,*ST三六,互联网,20120315
300288.SZ,朗玛信息,软件服务,20120216
002668.SZ,TCL智家,家用电器,20120416
002642.SZ,荣联科技,软件服务,20111220
002651.SZ,利君股份,航空,20120106
603599.SH,广信股份,农药化肥,20150513
300324.SZ,旋极信息,软件服务,20120608
300350.SZ,华鹏飞,仓储物流,20120821
300287.SZ,飞利信,软件服务,20120201
300290.SZ,荣科科技,软件服务,20120216
601360.SH,XD三六零,互联网,20120116
002649.SZ,博彦科技,软件服务,20120106
002664.SZ,信质集团,汽车配件,20120316
300298.SZ,三诺生物,医疗保健,20120319
002655.SZ,共达电声,元器件,20120217
002656.SZ,*ST摩登,服饰,20120228
601368.SH,XD绿城水,水务,20150612
601336.SH,新华保险,保险,20111216
002667.SZ,*ST威领,小金属,20120329
300289.SZ,利德曼,医疗保健,20120216
300532.SZ,今天国际,软件服务,20160818
300483.SZ,首华燃气,石油开采,20150630
002662.SZ,峰璟股份,汽车配件,20120309
002688.SZ,金河生物,农业综合,20120713
300291.SZ,百纳千成,影视音像,20120209
002652.SZ,扬子新材,其他建材,20120119
603729.SH,ST龙韵,广告包装,20150324
002650.SZ,ST加加,食品,20120106
300292.SZ,吴通控股,互联网,20120229
002666.SZ,德联集团,化工原料,20120327
601929.SH,吉视传媒,影视音像,20120223
300358.SZ,楚天科技,医疗保健,20140121
300310.SZ,宜通世纪,通信设备,20120425
300307.SZ,慈星股份,纺织机械,20120329
002654.SZ,万润科技,互联网,20120217
603359.SH,*ST东珠,建筑工程,20170901
002653.SZ,海思科,化学制药,20120117
601339.SH,百隆东方,纺织,20120612
300301.SZ,ST长方,半导体,20120321
300296.SZ,利亚德,元器件,20120315
300304.SZ,云意电气,汽车配件,20120321
300306.SZ,远方信息,电器仪表,20120329
002672.SZ,东江环保,环境保护,20120426
002663.SZ,普邦股份,建筑工程,20120316
601388.SH,怡球资源,铝,20120423
601515.SH,衢州东峰,广告包装,20120216
300326.SZ,ST凯利,医疗保健,20120613
601231.SH,环旭电子,元器件,20120220
002657.SZ,中科金财,软件服务,20120228
300300.SZ,海峡创新,软件服务,20120319
002660.SZ,茂硕电源,电气设备,20120316
300755.SZ,华致酒行,其他商业,20190129
002669.SZ,康达新材,化工原料,20120416
002658.SZ,雪迪龙,环境保护,20120309
002674.SZ,兴业科技,纺织,20120507
002661.SZ,克明食品,食品,20120316
002659.SZ,凯文教育,文教休闲,20120309
300320.SZ,海达股份,橡胶,20120601
300313.SZ,*ST天山,农业综合,20120425
300314.SZ,戴维医疗,医疗保健,20120508
002670.SZ,国盛证券,证券,20120416
603123.SH,翠微股份,多元金融,20120503
300327.SZ,中颖电子,半导体,20120613
601965.SH,中国汽研,汽车服务,20120611
603333.SH,尚纬股份,电气设备,20120507
002675.SZ,东诚药业,化学制药,20120525
300311.SZ,ST任子行,软件服务,20120425
002799.SZ,环球印务,广告包装,20160608
002677.SZ,浙江美大,家用电器,20120525
002676.SZ,顺威股份,家用电器,20120525
603861.SH,白云电器,电气设备,20160322
300302.SZ,同有科技,IT设备,20120321
300308.SZ,中际旭创,通信设备,20120410
601038.SH,一拖股份,农用机械,20120808
300317.SZ,珈伟新能,电气设备,20120511
300315.SZ,掌趣科技,互联网,20120511
300299.SZ,富春股份,互联网,20120319
603000.SH,人民网,互联网,20120427
603128.SH,华贸物流,仓储物流,20120529
002671.SZ,龙泉股份,水泥,20120426
002696.SZ,百洋股份,饲料,20120905
002685.SZ,华东重机,机床制造,20120612
002682.SZ,龙洲股份,仓储物流,20120612
603077.SH,和邦生物,化工原料,20120731
603168.SH,莎普爱思,化学制药,20140702
002692.SZ,远程股份,电气设备,20120808
300316.SZ,晶盛机电,专用机械,20120511
300319.SZ,麦捷科技,元器件,20120523
603366.SH,日出东方,家用电器,20120521
300746.SZ,汉嘉数智,建筑工程,20180525
002690.SZ,美亚光电,专用机械,20120731
002678.SZ,珠江钢琴,文教休闲,20120530
002691.SZ,*ST冀凯,专用机械,20120731
002851.SZ,麦格米特,电气设备,20170306
300342.SZ,天银机电,家用电器,20120726
300322.SZ,硕贝德,元器件,20120608
300339.SZ,润和软件,软件服务,20120718
300400.SZ,劲拓股份,专用机械,20141010
300333.SZ,兆日科技,IT设备,20120628
002679.SZ,福建金森,林业,20120605
002689.SZ,ST远智,运输设备,20120717
603008.SH,ST喜临门,家居用品,20120717
300334.SZ,津膜科技,专用机械,20120705
300397.SZ,天和防务,通信设备,20140910
300348.SZ,长亮科技,软件服务,20120817
300887.SZ,谱尼测试,电器仪表,20200916
300338.SZ,*ST开元,文教休闲,20120726
002701.SZ,奥瑞金,广告包装,20121011
603399.SH,永杉锂业,小金属,20120824
300337.SZ,银邦股份,铝,20120718
002687.SZ,乔治白,服饰,20120713
002694.SZ,*ST顾地,塑料,20120816
300332.SZ,天壕能源,供气供热,20120628
300328.SZ,宜安科技,小金属,20120619
300349.SZ,金卡智能,电器仪表,20120817
002698.SZ,博实股份,化工机械,20120911
300323.SZ,华灿光电,半导体,20120601
300335.SZ,迪森股份,供气供热,20120710
002752.SZ,昇兴股份,广告包装,20150422
603766.SH,隆鑫通用,摩托车,20120810
300347.SZ,泰格医药,医疗保健,20120817
300341.SZ,麦克奥迪,电气设备,20120726
002681.SZ,奋达科技,元器件,20120605
002686.SZ,亿利达,专用机械,20120703
002683.SZ,广东宏大,化工原料,20120612
300346.SZ,南大光电,半导体,20120807
300343.SZ,ST联创,化工原料,20120801
002693.SZ,双成药业,生物制药,20120808
603126.SH,中材节能,环境保护,20140731
300383.SZ,光环新网,软件服务,20140129
603993.SH,洛阳钼业,小金属,20121009
603288.SH,海天味业,食品,20140211
300371.SZ,汇中股份,电器仪表,20140123
300389.SZ,艾比森,元器件,20140801
002718.SZ,友邦吊顶,其他建材,20140128
002715.SZ,登云股份,汽车配件,20140219
002716.SZ,湖南白银,小金属,20140128
002713.SZ,*ST东易,装修装饰,20140219
002723.SZ,小崧股份,家用电器,20140129
002792.SZ,通宇通讯,通信设备,20160328
002727.SZ,一心堂,医药商业,20140702
601608.SH,中信重工,专用机械,20120706
601238.SH,广汽集团,汽车整车,20120329
300352.SZ,ST信源,软件服务,20120912
002709.SZ,天赐材料,化工原料,20140123
002725.SZ,跃岭股份,汽车配件,20140129
002746.SZ,仙坛股份,农业综合,20150216
002708.SZ,光洋股份,汽车配件,20140121
002695.SZ,煌上煌,食品,20120905
300382.SZ,斯莱克,专用机械,20140129
603185.SH,弘元绿能,电气设备,20181228
002714.SZ,牧原股份,农业综合,20140128
002815.SZ,崇达技术,元器件,20161012
002703.SZ,浙江世宝,汽车配件,20121102
002722.SZ,物产金轮,钢加工,20140128
603699.SH,纽威股份,机械基件,20140117
601016.SH,节能风电,新型电力,20140929
603166.SH,福达股份,汽车配件,20141127
001203.SZ,大中矿业,普钢,20210510
300507.SZ,苏奥传感,汽车配件,20160429
300369.SZ,绿盟科技,软件服务,20140129
300354.SZ,东华测试,电器仪表,20120920
603308.SH,应流股份,机械基件,20140122
300388.SZ,节能国祯,环境保护,20140801
603777.SH,来伊份,食品,20161012
603989.SH,艾华集团,元器件,20150515
002719.SZ,ST麦趣,乳制品,20140128
603806.SH,福斯特,塑料,20140905
002700.SZ,万憬能源,供气供热,20120921
603088.SH,宁波精达,机床制造,20141111
603566.SH,普莱柯,农业综合,20150518
603009.SH,北特科技,汽车配件,20140718
603688.SH,石英股份,矿物制品,20141031
002782.SZ,可立克,元器件,20151222
601969.SH,海南矿业,普钢,20141209
300351.SZ,永贵电器,运输设备,20120920
300355.SZ,蒙草生态,环境保护,20120927
002721.SZ,金一文化,服饰,20140127
600917.SH,重庆燃气,供气供热,20140930
300368.SZ,汇金股份,IT设备,20140123
300396.SZ,ST迪瑞,医疗保健,20140910
300403.SZ,汉宇集团,家用电器,20141030
002697.SZ,红旗连锁,超市连锁,20120905
300360.SZ,炬华科技,电器仪表,20140121
300357.SZ,我武生物,生物制药,20140121
002843.SZ,泰嘉股份,钢加工,20170120
002707.SZ,众信旅游,旅游服务,20140123
300363.SZ,博腾股份,化学制药,20140129
300373.SZ,扬杰科技,半导体,20140123
601579.SH,会稽山,红黄酒,20140825
002748.SZ,世龙实业,化工原料,20150319
002705.SZ,新宝股份,家用电器,20140121
300546.SZ,雄帝科技,IT设备,20160928
300377.SZ,赢时胜,软件服务,20140127
002838.SZ,道恩股份,塑料,20170106
603023.SH,威帝股份,汽车配件,20150527
603609.SH,禾丰股份,饲料,20140808
300385.SZ,ST雪浪,环境保护,20140626
300820.SZ,英杰电气,电气设备,20200213
300376.SZ,易事特,电气设备,20140127
300419.SZ,ST浩丰,软件服务,20150122
002728.SZ,特一药业,中成药,20140731
002724.SZ,海洋王,元器件,20141104
002726.SZ,ST龙大,食品,20140626
300380.SZ,安硕信息,软件服务,20140128
603005.SH,晶方科技,半导体,20140210
300365.SZ,恒华科技,软件服务,20140123
300359.SZ,全通教育,文教休闲,20140121
300399.SZ,天利科技,互联网,20141009
601326.SH,秦港股份,港口,20170816
603100.SH,川仪股份,电器仪表,20140805
002905.SZ,金逸影视,影视音像,20171016
002712.SZ,思美传媒,广告包装,20140123
300386.SZ,飞天诚信,IT设备,20140626
300405.SZ,科隆股份,化工原料,20141030
300387.SZ,富邦科技,农药化肥,20140702
300378.SZ,鼎捷数智,软件服务,20140127
601865.SH,福莱特,玻璃,20190215
002773.SZ,康弘药业,化学制药,20150626
300390.SZ,天华新能,电气设备,20140731
603099.SH,长白山,旅游景点,20140822
603111.SH,康尼机电,运输设备,20140801
000333.SZ,美的集团,家用电器,20130918
600023.SH,浙能电力,火力发电,20131219
603069.SH,海汽集团,公共交通,20160712
603158.SH,腾龙股份,汽车配件,20150320
002801.SZ,微光股份,电气设备,20160622
603117.SH,万林物流,仓储物流,20150629
603979.SH,金诚信,铜,20150630
300476.SZ,胜宏科技,元器件,20150611
300527.SZ,ST应急,专用机械,20160805
603309.SH,维力医疗,医疗保健,20150302
603997.SH,继峰股份,汽车配件,20150302
601595.SH,上海电影,影视音像,20160817
002798.SZ,帝欧水华,家居用品,20160525
002802.SZ,洪汇新材,化工原料,20160629
603389.SH,*ST亚振,家居用品,20161215
300435.SZ,中泰股份,供气供热,20150326
603611.SH,诺力股份,专用机械,20150128
300491.SZ,通合科技,电气设备,20151231
603843.SH,*ST正平,建筑工程,20160905
300596.SZ,利安隆,化工原料,20170119
603010.SH,万盛股份,化工原料,20141010
603988.SH,中电电机,电气设备,20141104
300521.SZ,爱司凯,专用机械,20160705
300579.SZ,数字认证,软件服务,20161223
002796.SZ,世嘉科技,通信设备,20160510
603889.SH,新澳股份,纺织,20141231
002800.SZ,天顺股份,仓储物流,20160530
300393.SZ,中来股份,塑料,20140912
002739.SZ,儒意电影,影视音像,20150122
300421.SZ,力星股份,机械基件,20150217
300438.SZ,鹏辉能源,电气设备,20150424
300430.SZ,*ST益通,电器仪表,20150319
300475.SZ,香农芯创,元器件,20150610
002757.SZ,南兴股份,专用机械,20150527
600909.SH,华安证券,证券,20161206
603789.SH,ST星农,农用机械,20150427
300411.SZ,金盾股份,专用机械,20141231
300536.SZ,农尚环境,建筑工程,20160920
300505.SZ,川金诺,农药化肥,20160315
300436.SZ,广生堂,化学制药,20150422
601211.SH,国泰海通,证券,20150626
603818.SH,曲美家居,家居用品,20150422
002779.SZ,中坚科技,农用机械,20151209
603701.SH,德宏股份,汽车配件,20160412
600958.SH,东方证券,证券,20150323
601198.SH,东兴证券,证券,20150226
603355.SH,莱克电气,家用电器,20150513
603788.SH,宁波高发,汽车配件,20150120
603828.SH,*ST利达,装修装饰,20150226
601689.SH,拓普集团,汽车配件,20150319
601226.SH,华电科工,建筑工程,20141211
603227.SH,雪峰科技,化工原料,20150515
603030.SH,全筑股份,装修装饰,20150320
603899.SH,晨光股份,文教休闲,20150127
300501.SZ,海顺新材,广告包装,20160204
603860.SH,中公高科,建筑工程,20170802
300437.SZ,清水源,化工原料,20150423
300409.SZ,道氏技术,电气设备,20141203
300467.SZ,迅游科技,互联网,20150527
300415.SZ,伊之密,专用机械,20150123
300530.SZ,领湃科技,电气设备,20160809
300417.SZ,南华仪器,电器仪表,20150123
300452.SZ,山河药辅,化学制药,20150515
603369.SH,XD今世缘,白酒,20140703
603011.SH,合锻智能,专用机械,20141107
603698.SH,航天工程,专用机械,20150128
601021.SH,春秋航空,空运,20150121
603726.SH,朗迪集团,家用电器,20160421
603320.SH,迪贝电气,电气设备,20170502
603013.SH,亚普股份,汽车配件,20180509
002768.SZ,国恩股份,塑料,20150630
603015.SH,弘讯科技,电气设备,20150303
603606.SH,东方电缆,电气设备,20141015
603959.SH,ST百利,建筑工程,20160517
603696.SH,安记食品,食品,20151209
002730.SZ,电光科技,专用机械,20141009
002761.SZ,浙江建投,建筑工程,20150610
002791.SZ,坚朗五金,其他建材,20160329
